budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,profit,profit_margin,hit_or_flop
10000000,en,2.959547,15795189,99.0,The Long Riders,6.6,50,5795189,57.95188999999999,Flop
25000000,en,4.068107,15156200,110.0,The Corruptor,6.0,57,-9843800,-39.3752,Flop
10000000,en,17.663353,21587700,130.0,Mud,7.0,1068,11587700,115.87700000000001,Hit
10000000,en,4.207456,20342161,84.0,Reno 911!: Miami,5.6,72,10342161,103.42161000000002,Flop
6400000,en,21.006078,35057696,99.0,My Week with Marilyn,6.6,406,28657696,447.7765,Flop
10000000,en,5.647538,17297244,96.0,The Matador,6.2,136,7297244,72.97244,Flop
5000000,en,27.247013,58978653,108.0,The Gift,6.7,1049,53978653,1079.5730600000002,Flop
10000000,en,18.366362,12827813,89.0,Office Space,7.4,1050,2827813,28.27813,Hit
10000000,en,6.736274,10571408,98.0,Drop Dead Gorgeous,6.4,86,571408,5.71408,Flop
10000000,en,28.570174,28883511,105.0,Big Eyes,6.8,1196,18883511,188.83511,Flop
30000000,en,5.671691,9898412,100.0,Very Bad Things,6.2,179,-20101588,-67.00529333333334,Flop
10000000,en,9.525626,8801940,114.0,Body Double,6.4,137,-1198060,-11.980599999999999,Flop
10000000,en,14.038512,6110000,90.0,MacGruber,5.1,179,-3890000,-38.9,Flop
6000000,en,35.350303,32438988,90.0,Movie 43,4.4,797,26438988,440.6498,Flop
10000000,en,30.863082,9636289,101.0,Seeking a Friend for the End of the World,6.3,700,-363711,-3.6371100000000003,Flop
20000000,en,73.567232,23875127,119.0,American History X,8.2,3016,3875127,19.375635,Hit
18000000,en,6.18869,9495408,131.0,The Red Violin,7.3,99,-8504592,-47.247733333333336,Hit
9500000,en,14.105392,7800000,88.0,Bad Words,6.4,334,-1700000,-17.894736842105264,Flop
10000000,en,14.905357,33000000,100.0,"Run, Fatboy, Run",6.2,238,23000000,229.99999999999997,Flop
10000000,en,0.518056,2154696,79.0,Heartbeeps,3.8,6,-7845304,-78.45304,Flop
9000000,en,12.172131,21571189,121.0,Black or White,6.5,115,12571189,139.67987777777776,Flop
10000000,en,17.078656,7177143,126.0,Rescue Dawn,6.9,336,-2822857,-28.228569999999998,Flop
10000000,en,16.318608,10835752,107.0,Danny Collins,6.6,183,835752,8.357520000000001,Flop
10000000,en,10.409155,4417580,83.0,"Jeff, Who Lives at Home",6.1,217,-5582420,-55.824200000000005,Flop
11500000,en,4.850402,3275585,100.0,Romeo Is Bleeding,5.7,36,-8224415,-71.51665217391304,Flop
10000000,en,8.902102,3193102,89.0,The Limey,6.6,105,-6806898,-68.06898,Flop
6500000,en,28.223163,98410061,112.0,Crash,7.2,1149,91910061,1414.0009384615385,Hit
10000000,en,3.007816,5164404,140.0,The House of Mirth,6.4,25,-4835596,-48.355959999999996,Flop
10000000,en,19.865989,40055439,95.0,The Forest,4.8,448,30055439,300.55439,Flop
14000000,en,0.310513,439564,118.0,Sphinx,6.0,2,-13560436,-96.86025714285714,Flop
10000000,en,19.263477,7587485,97.0,While We're Young,5.8,383,-2412515,-24.12515,Flop
10000000,en,4.123533,1759252,98.0,A Better Life,7.0,54,-8240748,-82.40747999999999,Hit
10000000,en,3.988432,1631839,101.0,Gun Shy,5.4,24,-8368161,-83.68160999999999,Flop
20000000,en,19.494703,1969193,105.0,The Iceman,6.4,365,-18030807,-90.154035,Flop
10000000,en,16.436178,3665069,102.0,Killer Joe,6.5,425,-6334931,-63.34931,Flop
10000000,en,14.979375,7022728,96.0,The Joneses,6.1,210,-2977272,-29.772720000000003,Flop
10000000,en,10.733761,21786738,111.0,My Blueberry Nights,6.0,190,11786738,117.86738000000001,Flop
10000000,en,4.570043,598645,89.0,Swept Away,4.8,50,-9401355,-94.01355,Flop
5000000,en,6.265659,1296184,106.0,"War, Inc.",5.6,86,-3703816,-74.07632,Flop
7700000,en,7.554799,1072602,123.0,Coriolanus,5.9,131,-6627398,-86.0701038961039,Flop
10000000,en,9.805551,295750,99.0,World's Greatest Dad,6.5,177,-9704250,-97.0425,Flop
10000000,en,0.666218,45779,86.0,"An Alan Smithee Film: Burn, Hollywood, Burn",3.0,9,-9954221,-99.54221,Flop
10000000,en,5.145655,17472,111.0,Strangerland,5.1,83,-9982528,-99.82528,Flop
10000000,en,1.728816,9069,85.0,Janky Promoters,7.0,5,-9990931,-99.90930999999999,Hit
10,is,1.617943,11,85.0,Of Horses and Men,6.9,26,1,10.0,Flop
10,en,10.013629,10000000,99.0,Nurse 3-D,4.9,119,9999990,99999900.0,Flop
9500000,en,19.978021,17164377,107.0,Adventureland,6.4,737,7664377,80.67765263157895,Flop
9600000,en,3.588529,4386236,144.0,The Lost City,6.0,24,-5213764,-54.31004166666666,Flop
11000000,en,9.337388,59827328,98.0,Next Friday,6.4,135,48827328,443.88480000000004,Flop
9500000,en,28.675891,111584787,117.0,You Only Live Twice,6.5,531,102084787,1074.576705263158,Flop
8900000,fr,17.151293,19839492,127.0,Amour,7.5,400,10939492,122.91564044943821,Hit
10500000,en,11.225044,14144000,98.0,Poltergeist III,4.5,123,3644000,34.7047619047619,Flop
9400000,en,14.562991,60000000,163.0,"It's a Mad, Mad, Mad, Mad World",7.0,140,50600000,538.2978723404256,Hit
12899867,es,19.747809,85582407,121.0,Volver,7.3,406,72682540,563.4363517081223,Hit
7400000,da,36.173598,21817298,136.0,Melancholia,7.0,885,14417298,194.82835135135136,Hit
11000000,en,94.184658,104931801,117.0,Alien,7.9,4470,93931801,853.9254636363637,Hit
85000,en,29.262427,30859000,83.0,The Texas Chain Saw Massacre,7.2,590,30774000,36204.705882352944,Hit
10000000,en,17.611971,2995811,106.0,The Runaways,6.3,254,-7004189,-70.04189,Flop
9000000,en,7.623979,83304330,181.0,Fiddler on the Roof,7.4,134,74304330,825.6036666666666,Hit
5500000,en,31.036,141195658,130.0,Thunderball,6.5,562,135695658,2467.193781818182,Flop
7000000,it,7.720692,8220215,110.0,Loose Cannons,7.0,118,1220215,17.431642857142858,Hit
9000000,en,6.717994,41590886,118.0,Set It Off,6.9,66,32590886,362.12095555555555,Flop
9000000,en,3.951041,34573780,120.0,The Best Man,6.8,38,25573780,284.1531111111111,Flop
9000000,en,27.600843,44196684,87.0,Child's Play,6.3,581,35196684,391.0742666666667,Flop
9000000,en,14.098952,24538513,123.0,Sicko,7.3,235,15538513,172.65014444444444,Hit
9000000,en,82.975841,108782847,104.0,The Purge: Anarchy,6.6,1954,99782847,1108.6983,Flop
9000000,en,18.514292,23936908,88.0,Harold & Kumar Go to White Castle,6.6,693,14936908,165.96564444444445,Flop
26000000,en,11.233081,28780255,118.0,Boiler Room,6.5,201,2780255,10.693288461538462,Flop
40600000,en,34.022209,90400000,116.0,Trading Places,7.1,738,49800000,122.66009852216749,Hit
9000000,en,4.134327,21510851,84.0,Black Christmas,4.8,119,12510851,139.00945555555555,Flop
8500000,en,8.775844,19125401,119.0,The Way of the Gun,6.4,100,10625401,125.00471764705883,Flop
9000000,en,2.062087,4777465,97.0,Igby Goes Down,6.5,95,-4222535,-46.91705555555556,Flop
9000000,en,8.738737,4350774,79.0,PCU,6.0,41,-4649226,-51.65806666666667,Flop
9000000,en,2.365328,2955039,97.0,Gracie,6.0,17,-6044961,-67.16623333333334,Flop
9000000,en,9.933926,18663238,84.0,Glee: The Concert Movie,6.8,79,9663238,107.36931111111112,Flop
6000000,fr,5.119593,14348529,98.0,Barbecue,5.8,214,8348529,139.14215000000002,Flop
9000000,en,0.717811,771499,130.0,Princess Kaiulani,4.8,14,-8228501,-91.42778888888888,Flop
5000000,en,1.458884,140666,86.0,Opal Dream,6.1,7,-4859334,-97.18668000000001,Flop
9000000,en,2.009597,1046166,97.0,Undiscovered,4.5,12,-7953834,-88.37593333333334,Flop
5000000,en,16.072466,328203506,97.0,Crocodile Dundee,6.3,503,323203506,6464.070119999999,Flop
86000000,en,18.172736,14373825,84.0,Awake,6.3,395,-71626175,-83.28625,Flop
8500000,en,24.750909,32222567,97.0,The Lost Boys,6.8,538,23722567,279.08902352941175,Flop
7000000,en,17.697042,39462438,112.0,Crazy Heart,6.8,274,32462438,463.74911428571426,Flop
9250000,en,7.000949,29174648,125.0,The Rose,6.8,28,19924648,215.4016,Flop
8500000,en,11.436405,22456509,96.0,Baggage Claim,5.6,85,13956509,164.19422352941177,Flop
9000000,en,14.171759,2500000,98.0,Barbarella,5.7,146,-6500000,-72.22222222222221,Flop
12000000,en,3.604863,20138836,122.0,The Namesake,6.8,50,8138836,67.82363333333333,Flop
8500000,en,40.28709,43528634,100.0,The DUFF,6.8,1322,35028634,412.10157647058827,Flop
22000000,en,3.809131,5271666,104.0,Glitter,3.4,38,-16728334,-76.03788181818182,Flop
8500000,en,9.230073,4440055,119.0,Bright Star,6.8,107,-4059945,-47.76405882352941,Flop
12000000,en,14.719886,42345360,145.0,My Name Is Khan,7.7,232,30345360,252.878,Hit
9000000,en,28.540614,6108720,106.0,All Is Lost,6.6,671,-2891280,-32.12533333333333,Flop
8000000,en,0.034259,1997807,126.0,Limbo,7.0,17,-6002193,-75.0274125,Hit
6500000,en,6.787967,22889018,124.0,The Wind That Shakes the Barley,7.1,154,16389018,252.13873846153848,Hit
7700000,hi,3.353176,46000000,159.0,Yeh Jawaani Hai Deewani,7.2,79,38300000,497.4025974025974,Hit
8250000,en,7.973109,30000000,171.0,Quo Vadis,7.0,63,21750000,263.6363636363636,Hit
8000000,en,121.463076,213928762,154.0,Pulp Fiction,8.3,8428,205928762,2574.109525,Hit
8500000,en,89.095538,38697217,117.0,Nightcrawler,7.6,3395,30197217,355.26137647058823,Hit
8500000,en,2.62082,5001655,104.0,Club Dread,5.1,107,-3498345,-41.157,Flop
8200000,en,37.960289,286214286,174.0,The Sound of Music,7.4,941,278014286,3390.4181219512197,Hit
8000000,en,21.735068,69821334,111.0,Splash,6.1,321,61821334,772.766675,Flop
8000000,en,14.793177,100523181,102.0,Little Miss Sunshine,7.5,1686,92523181,1156.5397624999998,Hit
8000000,en,51.109279,52287414,89.0,Stand by Me,7.8,1522,44287414,553.592675,Hit
5000000,en,45.490374,82719885,113.0,28 Days Later,7.1,1777,77719885,1554.3977,Hit
8000000,en,26.356697,43000000,111.0,Escape from Alcatraz,7.2,561,35000000,437.5,Hit
8000000,en,3.501158,27362712,109.0,Brown Sugar,7.0,31,19362712,242.0339,Hit
8000000,en,33.372828,39187783,100.0,50/50,7.0,1261,31187783,389.8472875,Hit
8000000,en,37.821106,26049082,94.0,That Awkward Moment,6.1,1004,18049082,225.61352499999998,Flop
6500000,en,25.289665,81974493,142.0,On Her Majesty's Secret Service,6.5,456,75474493,1161.146046153846,Flop
14000000,en,14.730796,18090181,112.0,New Nightmare,6.4,291,4090181,29.21557857142857,Flop
8000000,en,4.482714,22593409,91.0,Drive Me Crazy,5.8,62,14593409,182.4176125,Flop
8000000,en,4.932893,18948425,112.0,Akeelah and the Bee,6.7,81,10948425,136.8553125,Flop
8000000,en,7.894489,17460020,82.0,Half Baked,6.4,177,9460020,118.25025,Flop
8000000,en,13.987772,29010817,97.0,New in Town,5.2,99,21010817,262.63521249999997,Flop
7000000,en,45.310443,34266564,102.0,American Psycho,7.3,2066,27266564,389.52234285714286,Hit
8000000,en,9.799177,16856124,93.0,The Good Girl,6.1,181,8856124,110.70155,Flop
8000000,fr,5.069095,12671300,116.0,Bon Cop Bad Cop,6.5,42,4671300,58.39124999999999,Flop
8000000,en,13.517017,10629321,118.0,The Boondock Saints II: All Saints Day,5.9,261,2629321,32.8665125,Flop
8000000,en,45.395839,74952305,92.0,Easy A,6.7,2210,66952305,836.9038125,Flop
8000000,en,5.93923,8279017,92.0,Shadow of the Vampire,6.6,148,279017,3.4877125,Flop
8000000,en,11.837067,10130000,104.0,Prom,5.7,134,2130000,26.625,Flop
8000000,en,21.024346,5659286,90.0,Anomalisa,7.0,459,-2340714,-29.258925,Hit
8000000,en,7.235794,18124262,129.0,Another Year,7.0,97,10124262,126.553275,Hit
8000000,en,8.403859,2275557,79.0,Showdown in Little Tokyo,5.7,95,-5724443,-71.5555375,Flop
8000000,en,13.143045,6491240,101.0,It's Kind of a Funny Story,6.9,672,-1508760,-18.8595,Flop
8000000,en,8.717235,589304,106.0,Prefontaine,6.7,21,-7410696,-92.63369999999999,Flop
8000000,en,35.735689,63464861,104.0,Begin Again,7.3,1254,55464861,693.3107625,Hit
8000000,en,7.433574,852872,112.0,Down in the Valley,5.9,63,-7147128,-89.3391,Flop
8000000,en,4.090382,458232,99.0,Brooklyn Rules,5.8,18,-7541768,-94.27210000000001,Flop
8000000,en,5.244518,426224,91.0,Fido,6.6,135,-7573776,-94.67219999999999,Flop
8000000,en,10.791954,3453043,98.0,Wild Target,6.4,215,-4546957,-56.8369625,Flop
8000000,en,3.942464,143451,107.0,10th & Wolf,6.3,24,-7856549,-98.2068625,Flop
8000000,en,6.500835,53086,112.0,Aloft,5.1,41,-7946914,-99.33642499999999,Flop
8000000,ja,39.338097,553171,124.0,Akira,7.8,773,-7446829,-93.0853625,Hit
22000000,en,12.893219,413454,97.0,The Death and Life of Bobby Z,5.8,103,-21586546,-98.12066363636363,Flop
8000000,fr,0.983484,2019009,124.0,The Rocket: The Legend of Rocket Richard,6.1,17,-5980991,-74.7623875,Flop
7800000,en,11.000654,22441323,102.0,Swimming Pool,6.4,153,14641323,187.70926923076922,Flop
7500000,en,19.585801,145793296,99.0,Driving Miss Daisy,7.0,350,138293296,1843.9106133333332,Hit
7500000,cn,17.318839,32392047,91.0,Rumble in the Bronx,6.5,240,24892047,331.89396,Flop
6500000,en,29.01153,24793509,92.0,Thank You for Smoking,7.1,664,18293509,281.4386,Hit
10200000,en,20.745052,35619521,93.0,Hostel: Part II,5.6,453,25419521,249.21099019607846,Flop
7500000,en,16.990308,26096852,100.0,An Education,6.8,409,18596852,247.95802666666668,Flop
10284523,en,4.820166,11588205,104.0,Shopgirl,5.7,75,1303682,12.676154256254762,Flop
6500000,en,8.526635,12633747,105.0,Narc,6.8,142,6133747,94.36533846153846,Flop
7500000,en,1.369528,4245870,102.0,Men with Brooms,4.5,7,-3254130,-43.3884,Flop
7500000,en,0.571663,3347647,110.0,The Work and the Glory,6.1,7,-4152353,-55.36470666666666,Flop
8000000,en,14.652342,10848783,92.0,Extract,5.7,192,2848783,35.6097875,Flop
8000000,en,7.802245,5634828,113.0,Albert Nobbs,6.2,132,-2365172,-29.564649999999997,Flop
7500000,de,25.281197,19000000,107.0,The Wave,7.5,841,11500000,153.33333333333334,Hit
7000000,en,38.150787,1333124,117.0,The Neon Demon,6.4,887,-5666876,-80.95537142857142,Flop
7300000,en,16.829837,10329747,103.0,Harry Brown,6.7,348,3029747,41.50338356164384,Flop
7500000,en,19.782725,231411584,96.0,Juno,7.0,2244,223911584,2985.4877866666666,Hit
7200000,en,34.634181,116019547,120.0,Diamonds Are Forever,6.3,553,108819547,1511.3825972222223,Flop
6000000,en,143.659698,245066411,175.0,The Godfather,8.4,5893,239066411,3984.4401833333336,Hit
4000000,en,18.422323,92921203,95.0,Flashdance,6.1,302,88921203,2223.030075,Flop
7500000,en,45.610993,60722734,95.0,(500) Days of Summer,7.2,2904,53222734,709.6364533333333,Hit
7000000,en,17.681707,116700000,121.0,The Piano,7.1,281,109700000,1567.142857142857,Hit
7000000,en,35.897151,167221571,110.0,Magic Mike,6.1,1040,160221571,2288.8795857142854,Flop
7000000,en,30.465138,161777836,121.0,Live and Let Die,6.4,533,154777836,2211.111942857143,Flop
6600000,en,4.492455,37710610,112.0,Jumping the Broom,6.0,56,31110610,471.3728787878788,Flop
7000000,en,17.717681,54600000,93.0,"Good Night, and Good Luck.",6.8,273,47600000,680.0,Flop
7000000,en,17.434862,49084830,114.0,Capote,6.8,384,42084830,601.2118571428571,Flop
7000000,en,25.511217,25405445,104.0,Desperado,6.8,881,18405445,262.93492857142854,Flop
9000000,en,12.268143,25000000,119.0,Logan's Run,6.6,269,16000000,177.77777777777777,Flop
7000000,en,30.214716,97572000,125.0,The Man with the Golden Gun,6.3,524,90572000,1293.8857142857144,Flop
7000000,en,6.872784,20256975,96.0,Action Jackson,4.9,50,13256975,189.38535714285715,Flop
7000000,en,14.741589,36433975,89.0,Devil's Due,4.4,216,29433975,420.4853571428571,Flop
7000000,en,5.500324,14702438,92.0,Flirting with Disaster,6.3,66,7702438,110.03482857142856,Flop
700000,en,29.761163,17986781,103.0,Dope,7.2,691,17286781,2469.540142857143,Hit
7000000,en,2.772178,14011454,97.0,In Too Deep,6.2,17,7011454,100.16362857142857,Flop
7000000,en,19.301432,16829545,89.0,House of 1000 Corpses,6.0,306,9829545,140.42207142857143,Flop
7000000,en,23.612409,31430334,105.0,A Serious Man,6.6,483,24430334,349.0047714285714,Flop
7000000,en,8.079046,14618727,116.0,Beyond the Lights,7.0,139,7618727,108.83895714285714,Hit
7000000,en,14.672151,8373585,164.0,The Last Temptation of Christ,7.0,201,1373585,19.622642857142857,Hit
7000000,en,2.627232,7292175,96.0,Outside Providence,5.6,30,292175,4.173928571428571,Flop
7,en,4.857028,5,90.0,Split Second,5.7,63,-2,-28.57142857142857,Flop
7000000,en,2.206097,4720371,113.0,The Other Side of Heaven,6.7,14,-2279629,-32.56612857142857,Flop
7000000,hi,3.721858,29385320,192.0,Veer-Zaara,7.4,64,22385320,319.7902857142857,Hit
7000000,en,7.051521,2062066,104.0,Auto Focus,6.1,56,-4937934,-70.54191428571428,Flop
7000000,en,21.276864,6038942,112.0,We Need to Talk About Kevin,7.4,677,-961058,-13.7294,Hit
7000000,en,2.550045,1246141,100.0,Losin' It,4.5,31,-5753859,-82.19798571428572,Flop
7000000,en,7.155519,1429299,106.0,I Hope They Serve Beer in Hell,5.7,20,-5570701,-79.58144285714286,Flop
7000000,en,13.635828,382946,106.0,Hesher,6.7,212,-6617054,-94.52934285714286,Flop
7000000,en,8.184588,573335,103.0,Freeheld,7.1,164,-6426665,-91.8095,Hit
7000000,en,2.26778,453079,108.0,The Extra Man,5.9,29,-6546921,-93.52744285714286,Flop
7000000,ru,3.120016,1310673,170.0,Hard to Be a God,6.7,41,-5689327,-81.2761,Flop
7000000,en,8.207425,46488,108.0,Ca$h,6.0,73,-6953512,-99.33588571428571,Flop
6000000,en,34.917447,30471,108.0,The Boondock Saints,7.2,837,-5969529,-99.49215,Hit
7000000,ru,5.33861,12400000,76.0,The Snow Queen,5.1,47,5400000,77.14285714285715,Flop
7000000,en,8.591387,8900000,97.0,Stargate: The Ark of Truth,6.9,140,1900000,27.142857142857142,Flop
6900000,en,26.181753,7993039,102.0,Dazed and Confused,7.4,583,1093039,15.841144927536233,Hit
6900000,en,25.613197,44287131,101.0,House at the End of the Street,5.6,555,37387131,541.8424782608696,Flop
6800000,fr,21.285206,7103838,130.0,Incendies,7.9,479,303838,4.468205882352941,Hit
6500000,en,60.225219,255273813,99.0,Annabelle,5.6,1517,248773813,3827.2894307692304,Flop
7,en,0.050456,7,82.0,Bran Nue Dae,5.2,6,0,0.0,Flop
6500000,en,17.705671,57504069,112.0,Boyz n the Hood,7.4,364,51004069,784.6779846153846,Hit
6500000,en,6.847099,54215416,108.0,La Bamba,6.8,116,47715416,734.0833230769231,Flop
6500000,en,11.208769,31899000,105.0,Dressed to Kill,6.8,157,25399000,390.75384615384615,Flop
6500000,en,11.142389,28451622,98.0,Go,7.0,196,21951622,337.71726153846157,Hit
6500000,en,11.885221,13368437,88.0,Friends with Money,5.1,128,6868437,105.66826153846154,Flop
6500000,en,12.524953,12376563,131.0,The Andromeda Strain,7.0,190,5876563,90.40866153846154,Hit
6500000,en,40.688426,17693675,100.0,Shame,7.0,875,11193675,172.2103846153846,Hit
6500000,en,24.0034,11850214,105.0,Layer Cake,7.0,559,5350214,82.31098461538463,Hit
6500000,en,2.639106,2025032,100.0,The Work and the Glory II: American Zion,8.0,6,-4474968,-68.84566153846153,Hit
6500000,en,16.574756,2401510,116.0,The East,6.5,305,-4098490,-63.05369230769231,Flop
6500000,en,5.483531,1548955,96.0,A Home at the End of the World,6.8,45,-4951045,-76.16992307692307,Flop
6500000,en,8.432401,1521261,113.0,The Messenger,7.1,119,-4978739,-76.59598461538462,Hit
6400000,en,74.234793,78371200,108.0,The Terminator,7.3,4128,71971200,1124.55,Hit
4800000,de,11.086001,79384880,121.0,"Good bye, Lenin!",7.4,586,74584880,1553.8516666666667,Hit
4000000,en,14.961629,14237000,91.0,The Return of the Living Dead,7.3,267,10237000,255.925,Hit
6000000,en,16.139771,2122561,94.0,Mallrats,6.8,392,-3877439,-64.62398333333333,Flop
6000000,en,67.608041,181813770,110.0,Grease,7.2,1581,175813770,2930.2295,Hit
6000000,en,49.802914,138530565,120.0,Platoon,7.5,1205,132530565,2208.8427500000003,Hit
6000000,en,16.20985,119114517,122.0,Fahrenheit 9/11,6.8,397,113114517,1885.24195,Flop
6000000,en,24.499996,102308889,110.0,Butch Cassidy and the Sundance Kid,7.4,650,96308889,1605.1481500000002,Hit
6000000,en,59.961523,102272727,139.0,Mary Poppins,7.4,1183,96272727,1604.54545,Hit
6000000,en,23.431117,43656822,152.0,West Side Story,7.0,389,37656822,627.6137,Hit
6000000,en,15.929648,39846344,98.0,Caddyshack,6.6,365,33846344,564.1057333333333,Flop
6000000,en,5.537646,25059640,106.0,The Wood,7.1,34,19059640,317.66066666666666,Hit
6000000,en,64.025031,23341568,106.0,The Usual Suspects,8.1,3254,17341568,289.0261333333333,Hit
8000000,en,12.654051,22168359,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,245,14168359,177.1044875,Flop
5000000,en,35.108498,38275483,92.0,National Lampoon’s Van Wilder,5.9,858,33275483,665.50966,Flop
6000000,en,40.196514,44703995,109.0,The Wrestler,7.3,1000,38703995,645.0665833333334,Hit
6000000,en,7.60445,20400000,144.0,Duel in the Sun,6.2,37,14400000,240.0,Flop
6000000,en,24.351305,50244700,99.0,Escape from New York,6.9,703,44244700,737.4116666666666,Flop
6000000,en,12.601677,18197398,89.0,Daddy Day Camp,4.4,91,12197398,203.2899666666667,Flop
12716953,cn,7.077505,18814720,113.0,Mr. Nice Guy,6.3,128,6097767,47.94990592479189,Flop
6000000,en,4.053017,18750246,91.0,A Mighty Wind,6.6,74,12750246,212.5041,Flop
6000000,en,15.639016,58000000,99.0,Sliding Doors,6.5,354,52000000,866.6666666666666,Flop
6000000,en,3.89204,12000000,98.0,Tales from the Hood,5.4,32,6000000,100.0,Flop
6000000,en,26.286954,48027970,121.0,The Last King of Scotland,7.4,558,42027970,700.4661666666666,Hit
5000000,en,8.008844,11642254,96.0,Halloween 5: The Revenge of Michael Myers,5.2,183,6642254,132.84508,Flop
5000000,en,12.68514,9206470,100.0,Bernie,6.5,320,4206470,84.1294,Flop
6000000,en,0.041651,7518876,42.0,Dolphins and Whales: Tribes of the Ocean,8.0,3,1518876,25.3146,Hit
6000000,en,3.561198,6852450,101.0,200 Cigarettes,6.1,44,852450,14.207500000000001,Flop
6000000,en,14.988746,13231461,96.0,The Words,6.4,379,7231461,120.52435,Flop
6000000,en,6.497285,6670712,104.0,City Island,6.9,113,670712,11.178533333333334,Flop
6000000,en,19.411141,19560274,96.0,The Guard,6.8,372,13560274,226.00456666666668,Flop
7000000,en,7.034618,6230276,94.0,College,4.8,48,-769724,-10.996057142857143,Flop
6000000,en,26.218912,10409377,97.0,The Virgin Suicides,7.1,817,4409377,73.48961666666666,Hit
5500000,en,15.015271,5483299,120.0,Wish I Was Here,6.4,300,-16701,-0.30365454545454545,Flop
6000000,en,5.696491,4398989,95.0,Simply Irresistible,5.5,52,-1601011,-26.68351666666667,Flop
6000000,en,5.411243,3283371,99.0,Only the Strong,6.9,29,-2716629,-45.27715,Flop
6000000,en,6.27257,2944752,94.0,Shattered Glass,6.6,111,-3055248,-50.9208,Flop
6000000,en,4.148253,2025238,95.0,Novocaine,6.0,44,-3974762,-66.24603333333333,Flop
6244087,en,14.970654,638641,145.0,The Wild Bunch,7.6,259,-5605446,-89.77206755767496,Hit
6000000,en,7.161051,2899975,99.0,The Wackness,6.2,94,-3100025,-51.66708333333333,Flop
6000000,en,1.478505,869325,107.0,Beastmaster 2: Through the Portal of Time,4.6,17,-5130675,-85.51125,Flop
6000000,en,0.215464,399611,97.0,The 5th Quarter,4.7,12,-5600389,-93.33981666666666,Flop
134005,en,2.260315,1332231,104.0,Snow Flower and the Secret Fan,5.3,22,1198226,894.1651430916756,Flop
6000000,en,2.404626,69497,85.0,"Surfer, Dude",4.7,25,-5930503,-98.84171666666667,Flop
12000000,en,10.19041,66351,95.0,Deadfall,5.6,224,-11933649,-99.447075,Flop
5952000,en,18.119265,2120439,87.0,Videodrome,7.1,454,-3831561,-64.37434475806452,Hit
5300000,fr,13.034602,3897799,122.0,The Spanish Apartment,7.0,266,-1402201,-26.456622641509437,Hit
6000000,en,6.349218,32251,86.0,Song One,5.5,87,-5967749,-99.46248333333332,Flop
4000000,nl,5.013575,530048,103.0,Winter in Wartime,6.8,66,-3469952,-86.7488,Flop
5800000,en,4.49029,6800000,133.0,The Train,7.2,72,1000000,17.24137931034483,Hit
6000000,th,11.81832,27165581,108.0,The Protector,6.8,167,21165581,352.7596833333333,Flop
3500159,en,22.054546,76578641,112.0,Bend It Like Beckham,6.2,578,73078482,2087.861779993423,Flop
5800000,en,3.201886,7000000,95.0,Crossover,4.2,10,1200000,20.689655172413794,Flop
5600000,es,22.341462,18469680,85.0,[REC]²,6.4,489,12869680,229.81571428571428,Flop
5500000,en,28.500913,159616327,129.0,The Sting,7.9,622,154116327,2802.115036363636,Hit
5500000,en,10.439971,58972904,123.0,Chariots of Fire,6.8,207,53472904,972.2346181818182,Flop
5500000,en,19.127239,15700000,105.0,High Plains Drifter,7.4,278,10200000,185.45454545454544,Hit
5500000,en,2.141143,4865000,95.0,Galaxina,3.3,16,-635000,-11.545454545454545,Flop
4361898,en,2.080741,3031801,92.0,Mambo Italiano,5.6,28,-1330097,-30.493537446313507,Flop
5000000,en,7.79068,2466444,104.0,Wonderland,6.2,73,-2533556,-50.67112,Flop
6500000,en,15.580335,37295445,120.0,Do the Right Thing,7.6,292,30795445,473.77607692307697,Hit
2200000,hi,5.206967,11502151,157.0,Rang De Basanti,7.2,97,9302151,422.8250454545455,Hit
5500000,en,5.033065,5000000,120.0,Miss Julie,5.9,45,-500000,-9.090909090909092,Flop
4000000,en,42.187986,152925093,92.0,Saw II,6.3,1251,148925093,3723.127325,Flop
15000000,en,53.698683,108286421,103.0,10 Cloverfield Lane,6.8,2468,93286421,621.9094733333334,Flop
5000000,en,14.752587,64282312,87.0,Jackass: The Movie,6.1,345,59282312,1185.64624,Flop
4900000,en,48.170508,44107032,81.0,Lights Out,6.3,1129,39207032,800.1435102040816,Flop
5000000,en,29.15813,205703818,83.0,Paranormal Activity 3,5.9,669,200703818,4014.07636,Flop
5000000,en,56.30466,103590271,89.0,Ouija,4.9,983,98590271,1971.8054200000001,Flop
5000000,en,17.304055,44793222,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,39793222,795.86444,Flop
5500000,es,9.59729,99067206,115.0,Instructions Not Included,7.5,205,93567206,1701.2219272727273,Hit
5000000,en,20.326337,142817992,95.0,Paranormal Activity 4,5.2,563,137817992,2756.35984,Flop
4100000,en,4.028875,36000000,135.0,The Robe,6.4,42,31900000,778.0487804878048,Flop
5000000,en,6.470766,41833347,113.0,The Return of the Pink Panther,6.7,137,36833347,736.6669400000001,Flop
11000000,en,16.856231,34872033,89.0,Freddy's Dead: The Final Nightmare,5.1,272,23872033,217.0184818181818,Flop
8000000,en,19.683187,60378584,110.0,Monster,7.0,485,52378584,654.7323,Hit
5000000,en,9.358197,28200000,127.0,"20,000 Leagues Under the Sea",6.8,157,23200000,463.99999999999994,Flop
